# This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Fri Jul 03 15:41:36 2026
# Search parameters: Dec min = -30; TFOPWG Disposition = CP/KP/PC; Stellar companion separation max = 1.5


TIC ID,TOI,RA,Dec,TFOPWG Disposition,Master Priority,SG1A Priority,SG1B Priority,SG2 Priority,SG3 Priority,SG4 Priority,SG5 Priority,TESS mag,J mag,H mag,K mag,Stellar Companion Filter Name,Stellar Companion Filter,Stellar Companion notes,Stellar Companion user,Stellar Companion Separation,Stellar Companion Separation Unc.,Stellar Companion Position angle,Stellar Companion Position angle Unc.,Stellar Companion Delta mag,Stellar Companion Delta mag Unc.,Stellar Companion Observation date,Stellar Companion Tag
158324245,1161.01,19:07:53.13,46:52:05.69,KP,5,5,5,5,5,5,5,10.2306,9.466,9.455,9.425,692,692 (40) nm,B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2014ApJ...791...35L target=_blank>11</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI13 from ExoFOP-Kepler on 2020-08-28,furlan,1.144,0.083,279.7,4.3,0.715,0.21,,33868
158324245,1161.01,19:07:53.13,46:52:05.69,KP,5,5,5,5,5,5,5,10.2306,9.466,9.455,9.425,880,880 (50) nm,B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2014ApJ...791...35L target=_blank>11</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI13 from ExoFOP-Kepler on 2020-08-28,furlan,1.144,0.083,279.7,4.3,0.619,0.239,,33868
158324245,1161.01,19:07:53.13,46:52:05.69,KP,5,5,5,5,5,5,5,10.2306,9.466,9.455,9.425,J,,B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2014ApJ...791...35L target=_blank>11</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI13 from ExoFOP-Kepler on 2020-08-28,furlan,1.144,0.083,279.7,4.3,0.18,0.031,,33868
158324245,1161.01,19:07:53.13,46:52:05.69,KP,5,5,5,5,5,5,5,10.2306,9.466,9.455,9.425,K,,B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2014ApJ...791...35L target=_blank>11</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI13 from ExoFOP-Kepler on 2020-08-28,furlan,1.144,0.083,279.7,4.3,0.145,0.042,,33868
158324245,1161.01,19:07:53.13,46:52:05.69,KP,5,5,5,5,5,5,5,10.2306,9.466,9.455,9.425,562,562 (44) nm,NESSI@WIYN,everett,1.165,,280.608,,0.5,,2022-09-16,421646
158324245,1161.01,19:07:53.13,46:52:05.69,KP,5,5,5,5,5,5,5,10.2306,9.466,9.455,9.425,832,832 (40) nm,NESSI@WIYN,everett,1.156,,279.936,,0.34,,2022-09-16,421646
158324245,1161.01,19:07:53.13,46:52:05.69,KP,5,5,5,5,5,5,5,10.2306,9.466,9.455,9.425,G,,Gaia resolved companion (El-Badry+ 2021 chance align < 1%, compiled in Polanski + Clark 2025). DR3 Source ID: 2130632159130638464,polanski,1.2,,279.9,,0.19,0.01,2016-01-01,459378
13419950,1162.01,20:21:09.44,41:27:44.52,PC,3,4,3,3,4,4,4,9.65306,9.155,9.019,9.005,J,1.238 (0.271) microns,,dressing,1.474,,130.2,,0.941,,2019-10-15,441870
13419950,1162.01,20:21:09.44,41:27:44.52,PC,3,4,3,3,4,4,4,9.65306,9.155,9.019,9.005,Ks,2.15 (0.32) microns,,dressing,1.472,,130.2,,0.732,,2019-10-15,441870
13419950,1162.01,20:21:09.44,41:27:44.52,PC,3,4,3,3,4,4,4,9.65306,9.155,9.019,9.005,562,562 (44) nm,NESSI@WIYN,everett,1.468,,132.328,,2.06,,2019-10-15,417407
13419950,1162.01,20:21:09.44,41:27:44.52,PC,3,4,3,3,4,4,4,9.65306,9.155,9.019,9.005,832,832 (40) nm,NESSI@WIYN,everett,1.463,,132.113,,1.37,,2019-10-15,417407
13419950,1162.01,20:21:09.44,41:27:44.52,PC,3,4,3,3,4,4,4,9.65306,9.155,9.019,9.005,562,562 (54) nm,,furlan,1.479,,131.2,,1.79,,2019-10-13,17170
13419950,1162.01,20:21:09.44,41:27:44.52,PC,3,4,3,3,4,4,4,9.65306,9.155,9.019,9.005,832,832 (40) nm,,furlan,1.477,,131.8,,1.33,,2019-10-13,17170
13419950,1162.01,20:21:09.44,41:27:44.52,PC,3,4,3,3,4,4,4,9.65306,9.155,9.019,9.005,G,,Gaia resolved companion (El-Badry+ 2021 chance align < 1%, compiled in Polanski + Clark 2025). DR3 Source ID: 2068399423047526784,polanski,1.5,,131.7,,1.44,0.01,2016-01-01,459378
302518439,1169.01,08:56:28.81,72:31:59.79,PC,3,4,3,4,4,4,3,10.6405,9.611,9.327,9.316,832,832 (40) nm,,furlan,1.05,,176.5,,2.8,,2021-02-02,94603
158002130,1180.01,14:18:13.39,82:11:37.55,CP,1,5,5,1,4,4,4,10.112,9.237001,8.716,8.594,832,832 (40) nm,,cclark,0.033,,182.9,,0.48,,2024-05-22,441701
372757221,1187.01,10:51:34.36,81:19:19.83,PC,3,4,3,3,4,4,4,9.9002,9.373,9.168,9.084,832,832 (40) nm,NESSI@WIYN; merely suspected detection,everett,0.162,,182.448,,3.47,,2022-04-20,417075
372757221,1187.01,10:51:34.36,81:19:19.83,PC,3,4,3,3,4,4,4,9.9002,9.373,9.168,9.084,832,832 (40) nm,NESSI@WIYN 180 degree ambiguity in PA,everett,0.159,,356.254,,3.32,,2026-05-07,473624
112026224,1189.01,19:28:53.57,24:12:04.28,PC,3,4,3,4,3,4,4,9.8744,8.799,8.438,8.355,I,879 (289) nm,,ziegler,0.979,,318.8,,1.3,,2021-10-03,100649
112026224,1189.01,19:28:53.57,24:12:04.28,PC,3,4,3,4,3,4,4,9.8744,8.799,8.438,8.355,562,562 (54) nm,,furlan,0.98,,318.5,,1.36,,2019-10-12,17138
112026224,1189.01,19:28:53.57,24:12:04.28,PC,3,4,3,4,3,4,4,9.8744,8.799,8.438,8.355,832,832 (40) nm,,furlan,0.961,,319.1,,1.6,,2019-10-12,17138
69068526,1196.01,19:26:49.85,17:48:31.45,PC,4,4,4,4,4,4,4,10.4318,9.734,9.551,9.557,I,879 (289) nm,,ziegler,0.2203,,210.7,,1.8,,2021-04-27,96839
159107668,1241.01,19:18:57.54,44:38:50.45,PC,3,4,4,3,4,4,4,11.1634,10.542,10.257,10.213,K,,B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI5 from ExoFOP-Kepler on 2020-08-28,furlan,0.029,0.05,142.1,1,0.4,0.062,,33864
159107668,1241.01,19:18:57.54,44:38:50.45,PC,3,4,4,3,4,4,4,11.1634,10.542,10.257,10.213,562,562 (45) nm,C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI5 from ExoFOP-Kepler on 2020-08-28,furlan,0.141,0.05,304.3,2.2,2.841,0.389,,33864
159107668,1241.01,19:18:57.54,44:38:50.45,PC,3,4,4,3,4,4,4,11.1634,10.542,10.257,10.213,692,692 (40) nm,C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI5 from ExoFOP-Kepler on 2020-08-28,furlan,0.141,0.05,304.3,2.2,3.036,0.15,,33864
159107668,1241.01,19:18:57.54,44:38:50.45,PC,3,4,4,3,4,4,4,11.1634,10.542,10.257,10.213,K,,C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI5 from ExoFOP-Kepler on 2020-08-28,furlan,0.141,0.05,304.3,2.2,2.31,0.199,,33864
159107668,1241.01,19:18:57.54,44:38:50.45,PC,3,4,4,3,4,4,4,11.1634,10.542,10.257,10.213,562,562 (54) nm,,furlan,0.155,,310.5,,3.54,,2021-06-24,98710
159107668,1241.01,19:18:57.54,44:38:50.45,PC,3,4,4,3,4,4,4,11.1634,10.542,10.257,10.213,832,832 (40) nm,,furlan,0.151,,309.7,,3.06,,2021-06-24,98710
159107668,1241.01,19:18:57.54,44:38:50.45,PC,3,4,4,3,4,4,4,11.1634,10.542,10.257,10.213,562,562 (54) nm,180 degree ambiguity in PA, uncertain fit,furlan,0.036,,157.5,,1.46,,2020-06-07,19584
159107668,1241.01,19:18:57.54,44:38:50.45,PC,3,4,4,3,4,4,4,11.1634,10.542,10.257,10.213,832,832 (40) nm,180 degree ambiguity in PA, uncertain fit,furlan,0.033,,161.1,,0.89,,2020-06-07,19584
159107668,1241.01,19:18:57.54,44:38:50.45,PC,3,4,4,3,4,4,4,11.1634,10.542,10.257,10.213,832,832 (40) nm,uncertain fit,furlan,0.149,,309.4,,3.28,,2020-06-07,19584
159107668,1241.01,19:18:57.54,44:38:50.45,PC,3,4,4,3,4,4,4,11.1634,10.542,10.257,10.213,r,620 (145) nm,,cclark,0.165,,311.3,,4.17,,2024-08-16,443642
159107668,1241.01,19:18:57.54,44:38:50.45,PC,3,4,4,3,4,4,4,11.1634,10.542,10.257,10.213,r,620 (145) nm,180 degree ambiguity in PA, uncertain fit,cclark,0.041,,198.7,,0.39,,2024-08-16,443642
159107668,1241.01,19:18:57.54,44:38:50.45,PC,3,4,4,3,4,4,4,11.1634,10.542,10.257,10.213,i,765 (148) nm,,cclark,0.158,,311.5,,3.28,,2024-08-16,443642
159107668,1241.01,19:18:57.54,44:38:50.45,PC,3,4,4,3,4,4,4,11.1634,10.542,10.257,10.213,i,765 (148) nm,180 degree ambiguity in PA, uncertain fit,cclark,0.029,,192.7,,0.4,,2024-08-16,443642
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,11.636,11.202,11.068,10.988,i,,B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012AJ....144...42A target=_blank>1</a>, <a href=http://adsabs.harvard.edu/abs/2012AJ....144..165H target=_blank>9</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2014ApJ...791...35L target=_blank>11</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI98 from ExoFOP-Kepler on 2020-08-28,furlan,0.287,0.05,144,1.9,0.1,0.16,,33888
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,11.636,11.202,11.068,10.988,562,562 (45) nm,B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012AJ....144...42A target=_blank>1</a>, <a href=http://adsabs.harvard.edu/abs/2012AJ....144..165H target=_blank>9</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2014ApJ...791...35L target=_blank>11</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI98 from ExoFOP-Kepler on 2020-08-28,furlan,0.287,0.05,144,1.9,0.69,0.375,,33888
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,11.636,11.202,11.068,10.988,692,692 (40) nm,B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012AJ....144...42A target=_blank>1</a>, <a href=http://adsabs.harvard.edu/abs/2012AJ....144..165H target=_blank>9</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2014ApJ...791...35L target=_blank>11</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI98 from ExoFOP-Kepler on 2020-08-28,furlan,0.287,0.05,144,1.9,0.656,0.253,,33888
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,11.636,11.202,11.068,10.988,880,880 (50) nm,B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012AJ....144...42A target=_blank>1</a>, <a href=http://adsabs.harvard.edu/abs/2012AJ....144..165H target=_blank>9</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2014ApJ...791...35L target=_blank>11</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI98 from ExoFOP-Kepler on 2020-08-28,furlan,0.287,0.05,144,1.9,0.594,0.301,,33888
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,11.636,11.202,11.068,10.988,J,,B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012AJ....144...42A target=_blank>1</a>, <a href=http://adsabs.harvard.edu/abs/2012AJ....144..165H target=_blank>9</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2014ApJ...791...35L target=_blank>11</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI98 from ExoFOP-Kepler on 2020-08-28,furlan,0.287,0.05,144,1.9,0.374,0.061,,33888
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,11.636,11.202,11.068,10.988,K,,B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012AJ....144...42A target=_blank>1</a>, <a href=http://adsabs.harvard.edu/abs/2012AJ....144..165H target=_blank>9</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2014ApJ...791...35L target=_blank>11</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI98 from ExoFOP-Kepler on 2020-08-28,furlan,0.287,0.05,144,1.9,0.425,0.052,,33888
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,11.636,11.202,11.068,10.988,562,562 (44) nm,NESSI@WIYN,everett,0.288,,145.853,,0.52,,2022-09-16,421647
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,11.636,11.202,11.068,10.988,832,832 (40) nm,NESSI@WIYN,everett,0.289,,145.417,,0.5,,2022-09-16,421647
230017324,1280.01,19:25:51.68,61:46:34.15,PC,2,4,2,2,4,4,4,10.6355,9.682,9.181,9.107,I,,,safonov,0.993,0.007,180.62,0.31,4,0.1,2022-09-12,421967
352764091,1287.01,20:34:59.43,63:28:29.78,PC,2,4,2,3,4,4,4,8.593,8.041,7.713,7.659,832,832 (40) nm,,furlan,0.131,,347.3,,3.37,,2021-06-24,98717
352764091,1287.01,20:34:59.43,63:28:29.78,PC,2,4,2,3,4,4,4,8.593,8.041,7.713,7.659,832,832 (40) nm,,furlan,0.135,,347.7,,3.27,,2021-10-19,103231
352764091,1287.01,20:34:59.43,63:28:29.78,PC,2,4,2,3,4,4,4,8.593,8.041,7.713,7.659,832,832 (40) nm,,fajardo,0.143,,347.6,,3.32,,2022-05-11,419236
352764091,1287.01,20:34:59.43,63:28:29.78,PC,2,4,2,3,4,4,4,8.593,8.041,7.713,7.659,832,832 (40) nm,,furlan,0.118,,345,,3.31,,2020-06-09,101327
352764091,1287.01,20:34:59.43,63:28:29.78,PC,2,4,2,3,4,4,4,8.593,8.041,7.713,7.659,i,765 (148) nm,uncertain fit,cclark,0.176,,350.3,,3.7,,2024-08-13,443581
365733349,1288.01,20:52:40.09,65:36:31.62,CP,4,5,5,4,4,4,4,9.93119,9.193,8.842,8.779,832,832 (40) nm,NESSI@WIYN,everett,1.282,,293.626,,5.48,,2021-10-29,417185
365733349,1288.01,20:52:40.09,65:36:31.62,CP,4,5,5,4,4,4,4,9.93119,9.193,8.842,8.779,832,832 (40) nm,uncertain fit,furlan,1.173,,289.3,,5.94,,2020-06-09,101328
365733349,1288.01,20:52:40.09,65:36:31.62,CP,4,5,5,4,4,4,4,9.93119,9.193,8.842,8.779,832,832 (40) nm,,fajardo,1.306,,293.5,,5.83,,2022-05-14,419251
365733349,1288.01,20:52:40.09,65:36:31.62,CP,4,5,5,4,4,4,4,9.93119,9.193,8.842,8.779,832,,,furlan,1.255,,292,,292,,2021-06-24,98718
198186769,1291.01,16:23:16.32,62:55:30.44,PC,3,4,3,3,4,4,4,10.8722,10.345,10.114,10.083,832,832 (40) nm,uncertain fit,furlan,0.474,,212,,5.61,,2020-06-08,101325
202504234,1293.01,15:21:14.42,63:33:55.03,PC,2,4,4,2,4,4,4,10.8605,10.282,10.004,9.929,J,1.238 (0.271) microns,,dressing,0.869,,114.8,,4.233,,2021-03-03,441870
202504234,1293.01,15:21:14.42,63:33:55.03,PC,2,4,4,2,4,4,4,10.8605,10.282,10.004,9.929,Ks,2.15 (0.32) microns,,dressing,0.907,,116.5,,4.249,,2021-03-03,441870
202504234,1293.01,15:21:14.42,63:33:55.03,PC,2,4,4,2,4,4,4,10.8605,10.282,10.004,9.929,Brgamma,,AO detected companion corresponds to tic entry: 1102436555 - distances and proper motions match target star. no proper motions available for companion,ciardi,0.904,0.003,121.3,1,4.276,0.026,2021-02-24,95912
202504234,1293.01,15:21:14.42,63:33:55.03,PC,2,4,4,2,4,4,4,10.8605,10.282,10.004,9.929,Hcont,,AO detected companion corresponds to tic entry: 1102436555 - distances and proper motions match target star,ciardi,0.899,0.003,120.8,1,4.261,0.023,2021-02-24,95912
202504234,1293.01,15:21:14.42,63:33:55.03,PC,2,4,4,2,4,4,4,10.8605,10.282,10.004,9.929,832,832 (40) nm,uncertain fit,furlan,0.965,,120.4,,4.76,,2020-02-17,18255
167092385,1318.01,21:14:53.91,38:05:39.24,PC,3,4,3,3,4,4,4,10.151,9.797,9.635,9.608,I,,,safonov,0.287,0.003,116.52,0.05,0.6,0.1,2021-07-13,99177
167092385,1318.01,21:14:53.91,38:05:39.24,PC,3,4,3,3,4,4,4,10.151,9.797,9.635,9.608,562,562 (54) nm,,furlan,0.282,,295.4,,0.32,,2022-09-14,422589
167092385,1318.01,21:14:53.91,38:05:39.24,PC,3,4,3,3,4,4,4,10.151,9.797,9.635,9.608,832,832 (40) nm,,furlan,0.282,,295.7,,0.32,,2022-09-14,422589
353038705,1389.01,22:12:31.67,31:21:52.8,PC,3,4,3,3,4,4,4,9.957501,9.074,8.667,8.524,I,,,safonov,0.876,0.009,67.57,0.06,3,0.4,2021-07-12,99258
353038705,1389.01,22:12:31.67,31:21:52.8,PC,3,4,3,3,4,4,4,9.957501,9.074,8.667,8.524,I,,,safonov,0.276,0.003,4.9,0.07,2,0.1,2021-07-12,99259
353038705,1389.01,22:12:31.67,31:21:52.8,PC,3,4,3,3,4,4,4,9.957501,9.074,8.667,8.524,562,562 (54) nm,,furlan,0.275,,4.7,,1.65,,2022-09-14,422590
353038705,1389.01,22:12:31.67,31:21:52.8,PC,3,4,3,3,4,4,4,9.957501,9.074,8.667,8.524,562,562 (54) nm,,furlan,0.857,,66.8,,2.37,,2022-09-14,422590
353038705,1389.01,22:12:31.67,31:21:52.8,PC,3,4,3,3,4,4,4,9.957501,9.074,8.667,8.524,832,832 (40) nm,,furlan,0.275,,5.1,,1.98,,2022-09-14,422590
353038705,1389.01,22:12:31.67,31:21:52.8,PC,3,4,3,3,4,4,4,9.957501,9.074,8.667,8.524,832,832 (40) nm,,furlan,0.855,,66.7,,2.68,,2022-09-14,422590
164173105,1417.01,22:23:18.07,35:02:05.71,CP,3,5,5,3,4,4,5,8.51017,8.138,8.043,7.991,562,562 (54) nm,180 degree ambiguity in PA, uncertain fit,furlan,0.031,,307,,2.71,,2020-12-03,93548
164173105,1417.01,22:23:18.07,35:02:05.71,CP,3,5,5,3,4,4,5,8.51017,8.138,8.043,7.991,832,832 (40) nm,180 degree ambiguity in PA, uncertain fit,furlan,0.027,,307.2,,2.63,,2020-12-03,93548
233617847,1440.01,18:55:10.69,64:31:52.93,PC,2,4,2,2,4,4,4,9.80972,8.938,8.678,8.63,832,832 (40) nm,no delta(m) measurement, uncertain fit,furlan,1.459,,324.9,,-100,,2020-08-04,29639
233617847,1440.02,18:55:10.69,64:31:52.93,PC,2,4,2,2,4,4,4,9.80972,8.938,8.678,8.63,832,832 (40) nm,no delta(m) measurement, uncertain fit,furlan,1.459,,324.9,,-100,,2020-08-04,29639
237232044,1443.01,19:49:35.68,76:08:21.04,CP,2,5,5,2,4,4,4,9.9377,9.178001,8.775,8.674,I,,Constrast uncertainty is formal,safonov,0.518,0.006,68.23,0.34,5.1,5.1,2020-12-26,93073
237232044,1443.01,19:49:35.68,76:08:21.04,CP,2,5,5,2,4,4,4,9.9377,9.178001,8.775,8.674,832,832 (40) nm,,cclark,0.564,,68.3,,5.5,,2024-05-23,441745
294179385,1454.01,20:03:22.15,53:17:39.05,PC,3,4,4,3,4,4,4,11.1612,10.63,10.32,10.291,I,,PA 180 deg ambiguity,safonov,0.087,0.001,347.09,0.39,1.6,0.1,2022-09-12,421977
252616865,1482.01,23:03:58.77,52:33:45.7,PC,3,4,4,3,4,4,4,10.0687,9.572,9.405,9.349,J,1.238 (0.271) microns,,dressing,0.531,,327,,3.986,,2020-12-01,441870
252616865,1482.01,23:03:58.77,52:33:45.7,PC,3,4,4,3,4,4,4,10.0687,9.572,9.405,9.349,Ks,2.15 (0.32) microns,,dressing,0.541,,326.3,,3.318,,2020-12-01,441870
252616865,1482.01,23:03:58.77,52:33:45.7,PC,3,4,4,3,4,4,4,10.0687,9.572,9.405,9.349,832,832 (40) nm,NESSI@WIYN; uncertain fit,everett,0.554,,328.38,,4.62,,2021-10-24,417159
252616865,1482.01,23:03:58.77,52:33:45.7,PC,3,4,4,3,4,4,4,10.0687,9.572,9.405,9.349,I,,Constrast uncertainty is formal,safonov,0.543,0.006,329.05,0.28,4.8,4.8,2020-12-02,93020
53875855,1491.01,00:58:36.71,34:08:52.95,PC,3,4,4,3,4,4,4,10.3996,9.743,9.484,9.354,I,,Constrast uncertainty is formal,safonov,0.75,0.008,270.28,0.21,4.7,4.7,2020-12-02,93097
53875855,1491.01,00:58:36.71,34:08:52.95,PC,3,4,4,3,4,4,4,10.3996,9.743,9.484,9.354,832,832 (40) nm,,furlan,0.75,,269.5,,4.48,,2020-12-03,93551
455791689,1544.01,23:05:23.37,46:54:11.22,PC,3,4,3,3,4,4,4,10.4143,9.349,8.851,8.688,Brgamma,,Assuming companion is bound and based on delta magnitude, star has estimated spectral type M5.5V,ciardi,0.62,0.01,131.1,0.1,4.085,0.0412,2021-08-24,99569
455791689,1544.01,23:05:23.37,46:54:11.22,PC,3,4,3,3,4,4,4,10.4143,9.349,8.851,8.688,Hcont,,Assuming companion is bound and based on delta magnitude, star has estimated spectral type M5.5V,ciardi,0.61,0.01,131.2,0.1,3.926,0.0682,2021-08-24,99569
455791689,1544.01,23:05:23.37,46:54:11.22,PC,3,4,3,3,4,4,4,10.4143,9.349,8.851,8.688,562,562 (54) nm,,furlan,0.615,,129.3,,3.35,,2020-08-10,29685
455791689,1544.01,23:05:23.37,46:54:11.22,PC,3,4,3,3,4,4,4,10.4143,9.349,8.851,8.688,832,832 (40) nm,,furlan,0.619,,129.9,,3.62,,2020-08-10,29685
241040309,1559.01,01:22:52.18,48:57:19.31,PC,3,4,3,3,4,4,4,10.3978,10.104,10.056,10.03,562,562 (54) nm,180 degree ambiguity in PA, uncertain fit,furlan,0.04,,130.3,,2.35,,2022-09-14,422586
241040309,1559.01,01:22:52.18,48:57:19.31,PC,3,4,3,3,4,4,4,10.3978,10.104,10.056,10.03,832,832 (40) nm,180 degree ambiguity in PA, uncertain fit,furlan,0.043,,132.4,,1.96,,2022-09-14,422586
241040309,1559.01,01:22:52.18,48:57:19.31,PC,3,4,3,3,4,4,4,10.3978,10.104,10.056,10.03,562,562 (54) nm,180 degree ambiguity in PA,furlan,0.039,,122.6,,2.08,,2020-12-02,93515
241040309,1559.01,01:22:52.18,48:57:19.31,PC,3,4,3,3,4,4,4,10.3978,10.104,10.056,10.03,832,832 (40) nm,180 degree ambiguity in PA,furlan,0.042,,123,,2.04,,2020-12-02,93515
241076290,1560.01,01:56:07.89,52:35:07.74,PC,3,4,4,3,4,4,4,10.1942,9.911,9.899,9.85,I,,,safonov,1.496,0.015,291.99,0.07,3.7,1.4,2020-10-29,51974
241076290,1560.01,01:56:07.89,52:35:07.74,PC,3,4,4,3,4,4,4,10.1942,9.911,9.899,9.85,562,562 (54) nm,,furlan,1.244,,62.7,,4.03,,2020-12-02,93518
241076290,1560.01,01:56:07.89,52:35:07.74,PC,3,4,4,3,4,4,4,10.1942,9.911,9.899,9.85,832,832 (40) nm,,furlan,1.359,,68.4,,3.08,,2020-12-02,93518
251384275,1565.01,02:58:52.86,58:44:06.88,PC,3,4,3,3,4,4,4,9.2085,8.727,8.634,8.552,I,,,safonov,0.233,0.002,208.62,0.04,0.8,0.1,2020-10-21,51848
251384275,1565.01,02:58:52.86,58:44:06.88,PC,3,4,3,3,4,4,4,9.2085,8.727,8.634,8.552,Brgamma,,Assuming companion is bound and based on delta magnitude, star has estimated spectral type F3V,ciardi,0.23,0.01,208.8,0.1,0.677,0.0069,2021-08-25,99557
251384275,1565.01,02:58:52.86,58:44:06.88,PC,3,4,3,3,4,4,4,9.2085,8.727,8.634,8.552,562,562 (54) nm,,furlan,0.232,,207.3,,0.85,,2020-12-03,93563
251384275,1565.01,02:58:52.86,58:44:06.88,PC,3,4,3,3,4,4,4,9.2085,8.727,8.634,8.552,832,832 (40) nm,,furlan,0.234,,207.7,,0.82,,2020-12-03,93563
67418624,1598.01,01:54:38.48,37:00:18.15,PC,3,5,5,3,4,4,4,8.6344,8.1,7.827,7.742,832,832 (40) nm,uncertain fit,furlan,1.071,,304.3,,4.86,,2020-12-06,93641
67418624,1598.01,01:54:38.48,37:00:18.15,PC,3,5,5,3,4,4,4,8.6344,8.1,7.827,7.742,,625 (50) nm,Constrast uncertainty is formal,safonov,1.082,0.023,304.72,1.06,6.8,6.8,2020-12-02,93098
67418624,1598.01,01:54:38.48,37:00:18.15,PC,3,5,5,3,4,4,4,8.6344,8.1,7.827,7.742,J,1.238 (0.271) microns,,dressing,1.083,,302.1,,3.867,,2020-11-30,441870
67418624,1598.01,01:54:38.48,37:00:18.15,PC,3,5,5,3,4,4,4,8.6344,8.1,7.827,7.742,Ks,2.15 (0.32) microns,,dressing,1.08,,302.2,,3.253,,2020-11-30,441870
422923265,1641.01,02:40:58.94,42:52:16.49,PC,3,4,3,3,4,4,4,9.616,9.57,9.524,9.571,z,943 (243) nm,NESSI@WIYN,everett,0.191,,290.624,,2.59,,2021-12-21,417252
422923265,1641.01,02:40:58.94,42:52:16.49,PC,3,4,3,3,4,4,4,9.616,9.57,9.524,9.571,,880 (70) nm,,safonov,0.188,0.002,297.81,0.2,2.6,0.2,2020-10-26,51917
